_id,author,date,journal,keywords,org,country,title,url,
59a8bc811d41c81f54ab2c9e,"Winter A, Hilgers RD, Hofestädt R, Knaup-Gregori P, Ose C, Timmer A.",2016 Aug 5,Methods of information in medicine,"['Medical informatics', ' epidemiology', ' medical statistics']",";Prof. Dr. Alfred Winter, Leipzig University, Institute for Medical Informatics, Statistics and Epidemiology, Haertelstr. 16 -18, 04107 Leipzig, Germany, E-mail: alfred.winter@imise.uni-leipzig.de.",";Prof. Dr. Alfred Winter, Leipzig University, Institute for Medical Informatics, Statistics and Epidemiology, Haertelstr. 16 -18, 04107 Leipzig, Germany, E-mail: alfred.winter@imise.uni-leipzig.de.",Data Integration for Integrated Research and Care.,https://www.ncbi.nlm.nih.gov/pubmed/27406981,
59a8bc811d41c81f54ab2c9f,"Löpprich M, Krauss F, Ganzinger M, Senghas K, Riezler S, Knaup P.",2016 Aug 5,Methods of information in medicine,"['Medical informatics', ' classification', ' medical writing', ' multiple myeloma', ' natural language processing']",";Martin Löpprich, Heidelberg University, Institute of Medical Biometry and Informatics, Im Neuenheimer Feld 130.3, 69120 Heidelberg, Germany, E-mail: martin.loepprich@med.uni-heidelberg.de.",";Martin Löpprich, Heidelberg University, Institute of Medical Biometry and Informatics, Im Neuenheimer Feld 130.3, 69120 Heidelberg, Germany, E-mail: martin.loepprich@med.uni-heidelberg.de.",Automated Classification of Selected Data Elements from Free-text Diagnostic Reports for Clinical Research.,https://www.ncbi.nlm.nih.gov/pubmed/27406024,
59a8bc821d41c81f54ab2ca0,"Carrell DS, Cronkite DJ, Malin BA, Aberdeen JS, Hirschman L.",2016 Aug 5,Methods of information in medicine,"['Patient data privacy', ' cost analysis', ' data sharing', ' natural language processing']",";David S. Carrell, PhD, Group Health Research Institute, 1730 Minor Ave, Suite 1600, Seattle, WA 98101, USA, E-mail: carrell.d@ghc.org.",";David S. Carrell, PhD, Group Health Research Institute, 1730 Minor Ave, Suite 1600, Seattle, WA 98101, USA, E-mail: carrell.d@ghc.org.",Is the Juice Worth the Squeeze? Costs and Benefits of Multiple Human Annotators for Clinical Text De-identification.,https://www.ncbi.nlm.nih.gov/pubmed/27405787,
59a8bc831d41c81f54ab2ca1,"Gundlapalli AV, Divita G, Redd A, Carter ME, Ko D, Rubin M, Samore M, Strymish J, Krein S, Gupta K, Sales A, Trautner BW.",2017 Jul,Journal of biomedical informatics,"['Cognitive support', ' Natural language processing', ' Urinary catheter']",";IDEAS 2.0 Center, VA Salt Lake City Health Care System, Salt Lake City, UT, United States; University of Utah School of Medicine, Salt Lake City, UT, United States. Electronic address: adi.gundlapalli@hsc.utah.edu.;IDEAS 2.0 Center, VA Salt Lake City Health Care System, Salt Lake City, UT, United States; University of Utah School of Medicine, Salt Lake City, UT, United States.;University of Utah School of Medicine, Salt Lake City, UT, United States.;VA Boston Health Care System, Boston, MA, United States; Harvard Medical School, Boston, MA, United States.;University of Michigan Medical School, Ann Arbor, MI, United States; VA Ann Arbor Healthcare System, Ann Arbor, MI, United States.;VA Boston Health Care System, Boston, MA, United States; Boston University School of Medicine, Boston, MA, United States.;VA Ann Arbor Healthcare System, Ann Arbor, MI, United States; University of Michigan, School of Nursing, Ann Arbor, MI, United States.;Houston Center for Innovations in Quality, Effectiveness, and Safety (iQuESt), Michael E. Debakey Veterans Affairs Medical Center, Houston, TX, United States; Baylor College of Medicine, Houston, TX, United States.",";IDEAS 2.0 Center, VA Salt Lake City Health Care System, Salt Lake City, UT, United States; University of Utah School of Medicine, Salt Lake City, UT, United States. Electronic address: adi.gundlapalli@hsc.utah.edu.;IDEAS 2.0 Center, VA Salt Lake City Health Care System, Salt Lake City, UT, United States; University of Utah School of Medicine, Salt Lake City, UT, United States.;University of Utah School of Medicine, Salt Lake City, UT, United States.;VA Boston Health Care System, Boston, MA, United States; Harvard Medical School, Boston, MA, United States.;University of Michigan Medical School, Ann Arbor, MI, United States; VA Ann Arbor Healthcare System, Ann Arbor, MI, United States.;VA Boston Health Care System, Boston, MA, United States; Boston University School of Medicine, Boston, MA, United States.;VA Ann Arbor Healthcare System, Ann Arbor, MI, United States; University of Michigan, School of Nursing, Ann Arbor, MI, United States.;Houston Center for Innovations in Quality, Effectiveness, and Safety (iQuESt), Michael E. Debakey Veterans Affairs Medical Center, Houston, TX, United States; Baylor College of Medicine, Houston, TX, United States.",Detecting the presence of an indwelling urinary catheter and urinary symptoms in hospitalized patients using natural language processing.,https://www.ncbi.nlm.nih.gov/pubmed/27404849,
59a8bc831d41c81f54ab2ca2,"Gibbons D, Camilleri M, Nelson AD, Eckert D.",2016 Jun,United European gastroenterology journal,"['Achalasia', ' M918T mutation', ' Zenker’s diverticulum']",";Clinical Enteric Neuroscience Translational and Epidemiological Research (C.E.N.T.E.R.), Division of Gastroenterology and Hepatology, Department of Medicine, Mayo Clinic, Rochester, MN, USA.",";Clinical Enteric Neuroscience Translational and Epidemiological Research (C.E.N.T.E.R.), Division of Gastroenterology and Hepatology, Department of Medicine, Mayo Clinic, Rochester, MN, USA.",Characteristics of chronic megacolon among patients diagnosed with multiple endocrine neoplasia type 2B.,https://www.ncbi.nlm.nih.gov/pubmed/27403312,
59a8bc841d41c81f54ab2ca3,"Morioka C, Meng F, Taira R, Sayre J, Zimmerman P, Ishimitsu D, Huang J, Shen L, El-Saden S.",2016 Dec,Journal of digital imaging,"['Abdominal aortic aneurysm', ' Classification', ' Coding', ' Natural language processing']",";Department of Radiology, VA Greater Los Angeles Healthcare System, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Medical Imaging Informatics, UCLA, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Department of Radiology, UCLA, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Medical Imaging Informatics, UCLA, Los Angeles, CA, USA.;Department of Radiology, UCLA, Los Angeles, CA, USA.;Department of Radiology, VA Greater Los Angeles Healthcare System, Los Angeles, CA, USA.",";Department of Radiology, VA Greater Los Angeles Healthcare System, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Medical Imaging Informatics, UCLA, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Department of Radiology, UCLA, Los Angeles, CA, USA. Craig.Morioka@va.gov.;Medical Imaging Informatics, UCLA, Los Angeles, CA, USA.;Department of Radiology, UCLA, Los Angeles, CA, USA.;Department of Radiology, VA Greater Los Angeles Healthcare System, Los Angeles, CA, USA.",Automatic Classification of Ultrasound Screening Examinations of the Abdominal Aorta.,https://www.ncbi.nlm.nih.gov/pubmed/27400914,
59a8bc851d41c81f54ab2ca4,"Bozkurt S, Gimenez F, Burnside ES, Gulkesen KH, Rubin DL.",2016 Aug,Journal of biomedical informatics,"['Breast Imaging Reporting and Data System (BI-RADS)', ' Decision support systems', ' Information extraction', ' Natural language processing']",";Akdeniz University Faculty of Medicine, Department of Biostatistics and Medical Informatics, Antalya, Turkey.;Department of Radiology and Medicine (Biomedical Informatics Research), Stanford University, Richard M. Lucas Center, 1201 Welch Road, Office P285, Stanford, CA 94305-5488, United States.;Department of Radiology, University of Wisconsin, Madison, WI, United States.;Department of Radiology and Medicine (Biomedical Informatics Research), Stanford University, Richard M. Lucas Center, 1201 Welch Road, Office P285, Stanford, CA 94305-5488, United States. Electronic address: dlrubin@stanford.edu.",";Akdeniz University Faculty of Medicine, Department of Biostatistics and Medical Informatics, Antalya, Turkey.;Department of Radiology and Medicine (Biomedical Informatics Research), Stanford University, Richard M. Lucas Center, 1201 Welch Road, Office P285, Stanford, CA 94305-5488, United States.;Department of Radiology, University of Wisconsin, Madison, WI, United States.;Department of Radiology and Medicine (Biomedical Informatics Research), Stanford University, Richard M. Lucas Center, 1201 Welch Road, Office P285, Stanford, CA 94305-5488, United States. Electronic address: dlrubin@stanford.edu.",Using automatically extracted information from mammography reports for decision-support.,https://www.ncbi.nlm.nih.gov/pubmed/27388877,
59a8bc851d41c81f54ab2ca5,"Kaggal VC, Elayavilli RK, Mehrabi S, Pankratz JJ, Sohn S, Wang Y, Li D, Rastegar MM, Murphy SP, Ross JL, Chaudhry R, Buntrock JD, Liu H.",2016 Jun 23,Biomedical informatics insights,"['big data', ' health-care analytics', ' learning health-care system', ' natural language processing']",";Division of Information Management and Analytics, Mayo Clinic, Rochester, MN, USA.; Biomedical Informatics and Computational Biology, University of Minnesota, Rochester, MN, USA.;Department of Health Sciences Research, Mayo Clinic, Rochester, MN, USA.;Division of Information Management and Analytics, Mayo Clinic, Rochester, MN, USA.;Department of Medicine, Mayo Clinic, Rochester, MN, USA.",";Division of Information Management and Analytics, Mayo Clinic, Rochester, MN, USA.; Biomedical Informatics and Computational Biology, University of Minnesota, Rochester, MN, USA.;Department of Health Sciences Research, Mayo Clinic, Rochester, MN, USA.;Division of Information Management and Analytics, Mayo Clinic, Rochester, MN, USA.;Department of Medicine, Mayo Clinic, Rochester, MN, USA.",Toward a Learning Health-care System - Knowledge Delivery at the Point of Care Empowered by Big Data and NLP.,https://www.ncbi.nlm.nih.gov/pubmed/27385912,
59a8bc861d41c81f54ab2ca6,"Sauer BC, Jones BE, Globe G, Leng J, Lu CC, He T, Teng CC, Sullivan P, Zeng Q.",2016 Jun 1,"EGEMS (Washington, DC)","['Data Reuse', ' Data Use and Quality', ' Electronic Health Record (EHR)', ' Informatics', ' Natural Language Processing', ' Outcomes Assessment', ' Pulmonary Disease', ' asthma', ' bronchodilator challenge', ' natural language processing', ' pulmonary function']",";Salt Lake IDEAS Center, Veteran Affairs; Division of Epidemiology, Department of Internal Medicine, School of Medicine, University of Utah.;Amgen Inc.;Division of Epidemiology, Department of Internal Medicine, School of Medicine, University of Utah.;Department of Pharmacy Practice, School of Pharmacy, Regis University.;Salt Lake IDEAS Center, Veteran Affairs; Department of Biomedical Informatics, School of Medicine, University of Utah.",";Salt Lake IDEAS Center, Veteran Affairs; Division of Epidemiology, Department of Internal Medicine, School of Medicine, University of Utah.;Amgen Inc.;Division of Epidemiology, Department of Internal Medicine, School of Medicine, University of Utah.;Department of Pharmacy Practice, School of Pharmacy, Regis University.;Salt Lake IDEAS Center, Veteran Affairs; Department of Biomedical Informatics, School of Medicine, University of Utah.",Performance of a Natural Language Processing (NLP) Tool to Extract Pulmonary Function Test (PFT) Reports from Structured and Semistructured Veteran Affairs (VA) Data.,https://www.ncbi.nlm.nih.gov/pubmed/27376095,
59a8bc871d41c81f54ab2ca7,"Wang SV, Rogers JR, Jin Y, Bates DW, Fischer MA.",2017 Mar 1,Journal of the American Medical Informatics Association : JAMIA,"['algorithms', ' anticoagulation', ' chronic disease', ' natural language processing', ' outcomes', ' quality improvement', ' stroke']",";Division of Pharmacoepidemiology and Pharmacoeconomics, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.;Division of General Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.",";Division of Pharmacoepidemiology and Pharmacoeconomics, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.;Division of General Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.",Use of electronic healthcare records to identify complex patients with atrial fibrillation for targeted intervention.,https://www.ncbi.nlm.nih.gov/pubmed/27375290,
59a8bc871d41c81f54ab2ca8,"Mowery DL, South BR, Christensen L, Leng J, Peltonen LM, Salanterä S, Suominen H, Martinez D, Velupillai S, Elhadad N, Savova G, Pradhan S, Chapman WW.",2016 Jul 1,Journal of biomedical semantics,"['Abbreviations', ' Acronyms', ' Consumer health information', ' Natural language processing', ' Unified Medical Language System']",";Department of Biomedical Informatics, University of Utah, Salt Lake City, UT, USA. danielle.mowery@utah.edu.;Department of Biomedical Informatics, University of Utah, Salt Lake City, UT, USA.;Nursing Science, University of Turku, and Turku University Hospital, Turku, Finland.;Data61, CSIRO, The Australian National University, University of Canberra, and University of Turku, Locked Bag 8001, Canberra, 2601, ACT, Australia.;MedWhat.com, San Francisco, CA, USA.;University of Melbourne, Parkville, VIC, Australia.;Department of Computer and Systems Sciences (DSV), Stockholm University, Stockholm, Sweden.;Department of Biomedical Informatics, Columbia University, New York, NY, USA.;Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.",";Department of Biomedical Informatics, University of Utah, Salt Lake City, UT, USA. danielle.mowery@utah.edu.;Department of Biomedical Informatics, University of Utah, Salt Lake City, UT, USA.;Nursing Science, University of Turku, and Turku University Hospital, Turku, Finland.;Data61, CSIRO, The Australian National University, University of Canberra, and University of Turku, Locked Bag 8001, Canberra, 2601, ACT, Australia.;MedWhat.com, San Francisco, CA, USA.;University of Melbourne, Parkville, VIC, Australia.;Department of Computer and Systems Sciences (DSV), Stockholm University, Stockholm, Sweden.;Department of Biomedical Informatics, Columbia University, New York, NY, USA.;Boston Children's Hospital, Harvard Medical School, Boston, MA, USA.","Normalizing acronyms and abbreviations to aid patient understanding of clinical texts: ShARe/CLEF eHealth Challenge 2013, Task 2.",https://www.ncbi.nlm.nih.gov/pubmed/27370271,
